#Home Points, Away Points, Home Goals Shooten, Home Goals Got, Away Goals Shooten, Away Goals Got, Result(0 ^= draw, 1 ^= homeWin, 2 ^= awayWin), QuoteHome Bwin, QuoteDraw Bwin, QuoteAway Bwin 
17,9,13,14,13,23,3
12,7,12,18,14,26,2
20,16,20,14,18,23,1
8,25,8,20,30,3,2
18,21,14,15,22,16,3
13,18,10,15,15,16,2
28,23,32,4,26,9,2
10,16,16,27,16,17,3
23,23,15,9,23,16,1
22,12,24,18,13,20,1
13,19,15,25,16,17,1
10,17,15,25,15,13,1
18,8,18,12,9,22,1
16,23,20,26,15,9,2
8,16,10,24,19,26,1
26,25,27,9,28,18,1
19,13,17,21,17,25,3
17,21,18,19,17,16,3
17,11,15,15,18,29,3
12,13,13,24,10,17,1
15,28,19,25,32,5,1
23,21,23,21,20,13,1
21,17,17,16,15,15,1
28,26,34,8,25,21,1
12,20,19,30,18,22,3
13,18,10,18,21,22,3
29,29,23,9,29,9,3
21,17,20,15,22,31,3
16,16,19,28,21,27,3
14,15,18,26,14,24,1
25,11,28,20,12,24,1
18,25,21,22,28,20,2
11,30,13,27,24,10,1
20,13,26,31,20,31,1
21,25,19,23,22,19,3
17,17,21,27,20,26,3
15,18,14,26,16,18,2
26,17,26,25,21,30,1
30,14,30,10,11,19,3
22,31,22,17,38,9,2
20,17,26,31,21,27,3
34,21,40,10,27,32,1
13,31,20,35,31,11,2
18,14,20,26,14,27,3
21,19,18,18,23,25,3
26,15,22,19,14,28,2
31,29,33,22,30,26,1
17,22,22,34,23,19,1
15,22,12,20,19,23,3
30,18,24,11,22,28,1
33,37,25,11,43,10,1
13,15,21,39,15,28,1
22,23,19,19,20,24,3
16,29,13,21,30,31,3
18,20,17,28,24,26,1
34,22,38,22,23,20,1
20,21,23,34,27,35,1
19,34,21,27,35,12,2
26,18,22,22,22,29,1
24,21,20,24,19,28,1
15,17,15,29,13,21,3
37,23,44,13,24,34,1
37,23,40,13,19,19,1
21,37,27,36,41,23,2
20,19,24,28,22,32,2
30,29,30,31,25,24,3
18,16,24,32,22,39,1
22,36,24,23,28,12,2
21,40,19,29,43,14,2
22,40,24,33,46,13,3
20,27,25,30,21,24,2
23,16,20,22,17,31,3
30,22,26,25,24,26,3
40,21,45,24,27,33,3
23,39,24,36,31,12,3
16,31,23,42,31,32,3
18,21,15,23,28,40,2
24,17,24,36,25,44,1
41,18,47,14,15,24,1
43,31,45,14,28,27,1
22,30,28,34,22,24,3
40,41,31,12,46,25,1
23,20,26,28,25,31,1
32,24,33,34,22,24,3
17,21,19,33,19,31,3
24,23,29,40,25,34,2
25,23,23,25,29,35,3
17,44,27,47,49,14,3
26,33,26,34,34,35,2
20,46,25,36,46,14,2
18,43,15,26,34,12,2
31,18,28,28,19,33,1
22,24,19,31,29,41,1
31,26,23,25,31,28,1
41,27,46,28,27,38,1
46,26,36,13,27,37,3
18,20,20,37,25,37,1
24,34,30,43,32,29,2
24,18,30,36,16,28,1
26,18,33,32,27,47,1
36,25,37,36,21,32,2
27,26,27,42,24,26,2
45,44,49,14,50,28,1
49,34,47,14,27,27,1
52,27,50,15,34,36,1
18,44,28,51,50,30,1
27,29,28,38,37,33,2
34,21,28,30,23,37,3
20,36,25,40,37,37,1
18,27,16,32,28,44,3
37,48,34,29,51,14,1
29,24,26,27,30,45,3
28,47,22,32,37,14,1
32,19,41,33,16,32,3
22,55,25,39,52,16,3
48,30,51,16,27,28,1
25,23,31,46,26,40,1
27,31,35,38,23,32,1
47,21,37,15,30,52,3
28,40,28,44,36,29,1
44,27,51,32,28,42,1
36,35,37,38,30,32,1
30,33,28,35,41,33,2
23,30,25,39,37,39,1
56,39,52,16,40,38,1
27,22,29,45,30,52,2
23,51,26,41,58,17,2
40,48,38,32,37,15,2
31,31,24,34,31,46,2
35,28,30,35,32,46,1
20,47,16,32,54,33,2
34,27,34,47,30,48,1
54,38,64,17,34,36,1
25,20,33,53,17,36,1
30,23,38,41,26,47,2
51,30,39,16,29,37,2
50,40,58,34,39,34,1
39,26,40,39,27,40,3
28,59,33,50,53,16,2
36,31,43,34,25,37,1
